150,01,03,01,12,,Etiketler
150,01,03,01,13,,Yazarkasa - Hesap Makinesi Bobinleri
150,01,03,01,14,,Teleks Bobinleri
150,01,03,01,15,,İndeks Kartları
150,01,03,01,16,,Karton ve Ambalaj Kağıtları
150,01,03,01,17,,Kuşe Kağıtlar
150,01,03,01,18,,Gazete ve Ofset Kağıtları
150,01,03,01,99,,Diğer Baskı ve Yazı Kağıtları
150,01,03,02,,,Dosya ve Klasörler
150,01,03,02,01,,Karton Dosya Gömleği
150,01,03,02,02,,Tam Kapaklı Karton Telli Dosyalar
150,01,03,02,03,,Yarım Kapaklı Karton Telli Dosyalar
150,01,03,02,04,,Askılı Dosyalar (Dosya Havuzu için)
150,01,03,02,05,,Mekanizmalı Klasörler
150,01,03,02,06,,Bağlı Klasörler
150,01,03,02,07,,Dosya Havuzları
150,01,03,02,08,,Körüklü Dosyalar
150,01,03,02,09,,Arşiv Kutuları
150,01,03,02,10,,İmza Kartonları
150,01,03,02,11,,Plastik Dosya Gömlekleri
150,01,03,02,12,,Plastik Poşet Dosyalar
150,01,03,02,13,,Plastik Telli Dosyalar 
150,01,03,02,14,,Sunum Dosyaları
150,01,03,02,16,,Sekreter Notlukları
150,01,03,02,17,,Dosya Sunum Üniteleri
150,01,03,02,18,,Plastik Cilt Kapakları
150,01,03,02,19,,Muhtelif Dosyalar
150,01,03,03,,,Zarflar
150,01,03,03,01,,Normal Zarflar
150,01,03,03,02,,Kese (Torba) Zarflar
150,01,03,03,03,,Vergi İade Zarfları
150,01,03,03,04,,Tebligat Zarfları
150,01,03,03,99,,Diğer Zarflar
150,01,03,99,,,Diğer Kağıt Ürünler
150,01,04,,,,"Yazıcı, Faksimile Cihazı, Fotokopi ve Baskı Makinesi Malzemeleri"
150,01,04,01,,,Tonerler
150,01,04,02,,,Kartuşlar
150,01,04,03,,,Rulolar ve Masterler/ Baskı Kalıpları
150,01,04,04,,,Şeritler
150,01,04,05,,,Filmler
150,01,04,06,,,Developer
150,01,04,07,,,Mürekkep Kutuları
150,01,04,08,,,Mürekkep Çubukları
150,01,04,09,,,"Yazıcı, Faksimile Cihazı ve Fotokopi Temizleme Malzemeleri"
150,01,04,10,,,"Yazıcı, Faksimile veya Fotokopi Cihazı Rulo Kılavuzlar"
150,01,04,99,,,"Yazıcı, Faksimile Cihazı, Fotokopi ve Baskı Makinesi Diğer Malzemeleri"
150,01,05,,,,"Kağıt Tutturucuları, Tutkallar ve Bantlar"
150,01,05,01,,,Tutturucular
150,01,05,01,01,,Ataçlar
150,01,05,01,02,,İğneler
150,01,05,01,03,,Zımba Telleri
150,01,05,01,04,,Raptiyeler
150,01,05,01,05,,Cilt tutturma Vidaları 
150,01,05,01,06,,Cilt Sırtlıkları
150,01,05,01,07,,Cilt Bezleri
150,01,05,01,08,,Duvar veya Pano Klipsleri
150,01,05,01,09,,Tutturma Halkaları
150,01,05,01,10,,Etiket Çengelleri
150,01,05,01,11,,İpler ve Ambalaj Malzemeleri
150,01,05,01,99,,Diğer Tutturucular
150,01,05,02,,,Tutkallar
150,01,05,02,01,,Zamklar
150,01,05,02,02,,Sentetik Yapıştırıcılar
150,01,05,02,99,,Diğer Tutkallar
150,01,05,03,,,Lastik  Bantlar
150,01,05,03,01,,Selefon Bantlar
150,01,05,03,02,,Çift Yönlü Bantlar
150,01,05,03,03,,Maskeleme Bantları
150,01,05,03,04,,Montaj Bantları
150,01,05,03,05,,Koli Bantları
150,01,05,03,99,,Diğer Lastik Bantlar
150,01,05,99,,,"Diğer Kağıt Tutturucuları, Tutkallar ve Bantlar"
150,01,06,,,,Yazı Düzelticiler
150,01,06,01,,,Düzeltici Bantlar
150,01,06,02,,,Sıvı Düzelticiler
150,01,06,03,,,Kalem Silgileri
150,01,06,04,,,Yumuşak Silgiler
150,01,06,05,,,Vinil Silgiler
150,01,06,06,,,Plastik Silgiler
150,01,06,07,,,Mürekkep Silgileri
150,01,06,08,,,Elektronik Siliciler
150,01,06,09,,,Mum Boyası Silicileri
150,01,06,99,,,Diğer Yazı Düzelticiler
150,01,07,,,,Küçük Kırtasiye Gereç ve Malzemeleri
150,01,07,01,,,Istampalar 
150,01,07,02,,,Zımbalar
150,01,07,03,,,Delgeçler
150,01,07,04,,,Tel Sökücüleri
150,01,07,05,,,Çağrı Zilleri
150,01,07,06,,,Makaslar
150,01,07,07,,,"Maket Bıçakları, Yedek Uçları ve Falçatalar"
150,01,07,08,,,Makas Bileyiciler
150,01,07,09,,,Kalem Açma Makineleri
150,01,07,10,,,Sümen ve Aksesuarları
150,01,07,11,,,Zarf Zamkı Islatıcıları
150,01,07,12,,,Zarf Açacakları
150,01,07,13,,,Tutkal Fırçaları
150,01,07,14,,,Yapıştırıcı Sökücüler
150,01,07,15,,,Ayraçlar
150,01,07,16,,,Ataçlık veya Ataç Koyma Kutuları
150,01,07,17,,,Mühür Mumları
150,01,07,18,,,Mühür İpleri
150,01,07,19,,,Bantlama Makineleri 
150,01,07,20,,,Süngerlikler
150,01,07,21,,,Takvimler ve Takvim Altlıkları
150,01,07,22,,,"Defterler, Ajandalar ve Fihristler"
150,01,07,23,,,Toplantı Çizelgeleri
150,01,07,24,,,Öneri Kutuları
150,01,07,25,,,Duvar Çizelgeleri
150,01,07,26,,,Posta Pulları
150,01,07,27,,,Prespapyeler
150,01,07,28,,,Kaşeler ve Kaşe Askıları
150,01,07,29,,,Numaratörler
150,01,07,99,,,Diğer Küçük Kırtasiye Gereç ve Malzemeleri
150,01,08,,,,Bilişim Malzemeleri
150,01,08,01,,,Çıkarılabilir Saklama Ortamı
150,01,08,01,01,,CD'ler
150,01,08,01,02,,Kasetler
150,01,08,01,03,,DVD'ler
150,01,08,01,04,,Disketler
150,01,08,01,05,,Flaş Diskler
150,01,08,01,06,,Manyeto-optik (MO) Diskler
150,01,08,01,07,,Yüksek Kapasiteli Çıkarılabilir Boş Ortam Diskleri
150,01,08,01,08,,Boş Yüksek Yoğunluklu Optik (UDO) Diskler
150,01,08,01,99,,Diğer Çıkarılabilir Saklama Ortamı
150,01,08,02,,,Çıkarılabilir Saklama Ortamı Aksesuarları
150,01,08,02,01,,CD Çantaları
150,01,08,02,02,,Disket Kutuları
150,01,08,02,03,,Çoklu Ortam Depolama Cihazı Muhafazaları 
150,01,08,02,04,,VHS (Vertical Helix Scan) Videotape Depolayıcı veya Aksesuarları
150,01,08,02,99,,Diğer Çıkarılabilir Saklama Ortamı Aksesuarları
150,01,08,99,,,Diğer Bilişim Malzemeleri
150,02,,,,,Beslenme/Gıda Amaçlı ve  Mutfakta Kullanılan Tüketim Malzemeleri Grubu 
150,02,01,,,,Tek Kullanımlık Mutfak Eşyaları
150,02,01,01,,,Tek Kullanımlık Pişirme Kapları
150,02,01,02,,,Tek Kullanımlık Tabaklar
150,02,01,03,,,Tek Kullanımlık Çatallar
150,02,01,04,,,Tek Kullanımlık Bıçaklar
150,02,01,05,,,Tek Kullanımlık Kaşıklar
150,02,01,06,,,Tek Kullanımlık Bardaklar
150,02,01,07,,,Tek Kullanımlık Kaplar 
150,02,01,08,,,Tek Kullanımlık Kapaklar
150,02,01,09,,,Tek Kullanımlık Karıştırıcılar
150,02,01,10,,,Pipetler
150,02,01,11,,,Aliminyum Folyolar
150,02,01,12,,,Streç Filmler
150,02,01,13,,,Buzdolabı Poşetleri
150,02,01,14,,,Fincan ve Tepsi Altlıkları
150,02,01,99,,, Tek Kullanımlık Diğer Mutfak Eşyaları
150,02,02,,,,Servis ve Saklama Kapları
150,02,02,01,,,Yemek Saklama Kapları
150,02,02,02,,,Sos Kapları
150,02,02,03,,,Servis Kaseleri
150,02,02,04,,,Çaydanlıklar 
150,02,02,05,,,Cezveler
150,02,02,06,,,Termoslar
150,02,02,07,,,Buz Kalıpları
150,02,02,08,,,Ekmek Kutuları
150,02,02,09,,,Sefer Tasları
150,02,02,99,,,Diğer Servis ve Saklama Kapları
150,02,03,,,,Sofra Takımı ve Çatal Bıçak Takımı
150,02,03,01,,,Yemek Tabağı Takımları
150,02,03,02,,,Yemek Tabakları
150,02,03,03,,,Çorba ve Salata Kaseleri
150,02,03,04,,,Servis Tabakları 
150,02,03,05,,,Çatal Kaşık Setleri
150,02,03,06,,,Çatallar
150,02,03,07,,,Kaşıklar
150,02,03,08,,,Bıçaklar
150,02,03,09,,,Kaşıklıklar
150,02,03,99,,,Diğer Sofra Takımı ve Çatal Bıçak Takımı ve Ekipmanları
150,02,04,,,,İçecek Servis Takımları
150,02,04,01,,,Fincanlar
150,02,04,02,,,Bardaklar
150,02,04,03,,,Kupalar
150,02,04,04,,,Kadehler
150,02,04,05,,,Sürahiler
150,02,04,06,,,Biberonlar ve Aksesuarları
150,02,04,99,,,Diğer İçecek Servis Takımları
150,02,05,,,,Mutfak Araç ve Gereçleri
150,02,05,01,,,Öğütücü ve Ezici Aletler
150,02,05,01,01,,Rendeler
150,02,05,01,02,,Püre Ezme Aletleri
150,02,05,01,03,,Sarımsak Eziciler
150,02,05,01,04,,Havanlar
150,02,05,01,05,,Et Kütükleri
150,02,05,01,06,,Et Dövecekleri
150,02,05,01,07,,Manuel Et Yumuşatma Aletleri
150,02,05,01,08,,Manuel Meyve ve Sebze Sıkacakları
150,02,05,01,99,,Diğer Öğütücü ve Ezici Aletler
150,02,05,02,,,Kesici Aletler ve Yardımcı Araçlar
150,02,05,02,01,,Bıçaklar
150,02,05,02,02,,Dilimleyiciler
150,02,05,02,03,,Sebze ve Meyve Soyma Aletleri
150,02,05,02,04,,Sebze Oyma Aletleri
150,02,05,02,05,,Bıçak Bileyiciler
150,02,05,02,06,,Doğrama Tahtaları
150,02,05,02,99,,Diğer Kesici Aletler ve Yardımcı Araçlar
150,02,05,03,,,Tatlandırıcı Kapları ve Baharatlıklar
150,02,05,03,01,,Tuzluklar
150,02,05,03,02,,Şekerlikler
150,02,05,03,03,,Baharatlıklar
150,02,05,03,99,,Diğer Tatlandırıcı Kapları
150,02,05,04,,,Servis Aletleri
150,02,05,04,01,,Kepçeler 
150,02,05,04,02,,Spatulalar
150,02,05,04,03,,Maşalar
150,02,05,04,04,,Kaşıklar
150,02,05,04,05,,Çatallar
150,02,05,04,99,,Diğer Servis Aletleri
150,02,05,05,,,Süzme Aletleri
150,02,05,05,01,,Kevgirler
150,02,05,05,02,,Süzgeçler
150,02,05,05,03,,Kalburlar
150,02,05,05,04,,Huniler
150,02,05,05,99,,Diğer Süzme Aletleri
150,02,05,06,,,Açacaklar
150,02,05,06,01,,Şişe Açacakları
150,02,05,06,02,,Konserve Açacakları
150,02,05,06,03,,Tirbüşonlar
150,02,05,06,99,,Diğer Açacaklar
150,02,05,07,,,Unlu Mamül Hazırlama Araçları
150,02,05,07,01,,Hamur Kalıpları
150,02,05,07,02,,Oklava ve Merdaneler
150,02,05,07,03,,Pasta Süsleme Araçları
150,02,05,07,04,,Hamur Karıştırıcıları
150,02,05,07,05,,Fırçalar
150,02,05,07,06,,Ahşap Fırın Küreği
150,02,05,07,07,,Ölçme Kapları
150,02,05,07,08,,Çırpma Telleri (Mikser vb için)
150,02,05,07,99,,Diğer Unlu Mamül Hazırlama Araçları
150,02,05,99,,,Diğer Mutfak Araç ve Gereçleri
150,03,,,,,Tıbbi ve Laboratuvar Sarf Malzemeleri Grubu
150,03,01,,,,İlaçlar ve Farmakolojik Ürünler
150,03,01,01,,,Anti Enfeksiyon İlaçları
150,03,01,01,01,,Antibiyotikler
150,03,01,01,02,,Amibisidler ve Trikomonasidler ve Antiprotozolalar
150,03,01,01,03,,Antihelmintikler ve Diğer Antiparaziterler
150,03,01,01,04,,Antifungal İlaçlar
150,03,01,01,05,,Antimalaryal İlaçlar
150,03,01,01,06,,Antitüberküloz İlaçlar
150,03,01,01,07,,Leprostatikler
150,03,01,01,08,,Üriner Antienfektifler ve Analjezikler
150,03,01,01,09,,Antiviral İlaçlar
150,03,01,01,10,,Oftalmik
150,03,01,01,11,,Veterinerlik Antihelmintik
150,03,01,01,12,,Veterinerlik Antibiyotikler
150,03,01,01,13,,Antiseptikler
150,03,01,01,99,,Diğer Anti Enfeksiyon İlaçları
150,03,01,02,,,Antineoplastik Ajanlar
150,03,01,02,01,,Alkile Edici Ajanlar
150,03,01,02,02,,Antimetabolitler
150,03,01,02,03,,Antineoplastik Antibiyotikler
150,03,01,02,04,,Hormonlar ve Antihormonlar
150,03,01,02,05,,Doğal Antineoplastik Ürünler
150,03,01,02,99,,Diğer Antineoplastik Ajanlar
150,03,01,03,,,Kalp ve Damar Hastalıkları İçin İlaçlar
150,03,01,03,01,,Antiarrythmic İlaçlar
150,03,01,03,02,,Antianginal İlaçlar
150,03,01,03,03,,AntiHypertensive İlaçlar
150,03,01,03,04,,Vasodilator
150,03,01,03,05,,Antihypotensive İlaçlar
150,03,01,03,06,,Cardioplegic Ajanlar
150,03,01,03,99,,Kalp ve Damar Hastalıkları İçin Diğer İlaçlar
150,03,01,04,,,Kan İlaçları
150,03,01,04,01,,Antiaritmikler
150,03,01,04,02,,Antianjinal İlaçlar
150,03,01,04,03,,Antihipertansif İlaçlar
150,03,01,04,04,,Trombolitik İlaçlar ve Trombosit Agregasyon İnhibitörleri
150,03,01,04,05,,Koagulanlar ve Sistemik Hemostatik Ajanlar
150,03,01,04,06,,Kan ve Plazma Yerine Kullanılan İlaçlar ve Plazma Genişleticiler 
150,03,01,04,07,,Hemorolojik Ajanlar
150,03,01,04,08,,Antihiperlipidemik ve Hiperkolesterolemik Ajanlar
150,03,01,04,99,,Diğer Kan İlaçları
150,03,01,05,,,Merkezi Sinir Sistemi İlaçları
150,03,01,05,01,,Antikonvulsanlar
150,03,01,05,02,,Antidepresanlar
150,03,01,05,03,,Antipsikotik Ajanlar
150,03,01,05,04,,Hipnotikler
150,03,01,05,05,,Tranklizanlar ve Antimanik ve Antianksiyete İlaçları
150,03,01,05,06,,Narkotık Olmayan Analjezikler ve Antipiretikler
150,03,01,05,07,,Nonsteroıdal Antı Inflamatuvar İlaçlar Nsaıdler
150,03,01,05,08,,Narcotık Analjezikler
150,03,01,05,09,,Narkotık Antagonıstler
150,03,01,05,10,,Vasküler ve Migren Tipi Başağrılarında Kullanılan İlaçlar
150,03,01,05,11,,Antiparkinson İlaçlar
150,03,01,05,12,,Stimülanlar ve Anoreksiyanlar (İştah Kesiciler)
150,03,01,05,13,,Veterinerlikte Kullanılan Nonsteroid Antienflamatuvar İlaçlar Vnsaidler
150,03,01,05,14,,Anti Amiyotrofık Lateral Skleroz ALS İlaçları
150,03,01,05,15,,Anestetik İlaçlar ve Anesteziye Yardımcı İlaçlar ve Antiepileptikler
150,03,01,05,99,,Diğer Merkezi Sinir Sistemi İlaçları
150,03,01,06,,,Otonom Sinir Sistemi İlaçları
150,03,01,06,01,,Kolınerjık İlaçlar ve Kolınesteraz Inhıbıtorleri
150,03,01,06,02,,Kolınerjik Bloke Edici Ajanlar
150,03,01,06,03,,Sempatomımetık veya Adrenerjik İlaçlar
150,03,01,06,04,,Adrenerjik Bloke Edici Ajanlar
150,03,01,06,05,,Merkezi Etkili İskelet Kası Gevşeticileri 
150,03,01,06,06,,Nöromusküler Bloke Edici Ajanlar
150,03,01,06,99,,Diğer Otonom Sinir Sistemi İlaçları
150,03,01,07,,,Solunum Yollarına Etki Eden İlaçlar
150,03,01,07,01,,Antiastmatik İlaçlar
150,03,01,07,02,,Antihistaminikler veya H1 Blokerleri
150,03,01,07,03,,Solunum Yolu Hastalıklarında Kullanılan İlaçlar
150,03,01,07,04,,Öksürük ve Soğuk Algınlığı ve Antialerji Ürünleri
150,03,01,07,05,,Nazal Dekonjestantlar
150,03,01,07,99,,Solunum Yollarına Etki Eden Diğer İlaçlar
150,03,01,08,,,Mide ve Bağırsağa Etki Eden İlaçlar
150,03,01,08,01,,Antasitler ve Gaz İlaçları
150,03,01,08,02,,Laksatifler
150,03,01,08,03,,Antidiyare İlaçları
150,03,01,08,04,,Bulantı ve Kusmaya Karşı Kullanılan ve Antivertigo İlaçları 
150,03,01,08,05,,Antiulser ve İlişkili Gastrointestinal İlaçlar
150,03,01,08,06,,Safra Kesesi Hastalıklarında Kullanılan İlaçlar
150,03,01,08,07,,Antispazmolitikler
150,03,01,08,99,,Mide ve Bağırsağa Etki Eden Diğer İlaçlar
150,03,01,09,,,Hormonlar ve Hormon Antagonistleri
150,03,01,09,01,,Antidiyabetik Ajanlar ve Hiperglisemik Ajanlar
150,03,01,09,02,,Tiroid ve Antitiroid İlaçları
150,03,01,09,03,,Kortikosteroidler
150,03,01,09,04,,Östrojenler ve Progestinler ve İnternal Kontraseptifler
150,03,01,09,05,,Gonadotropik Hormonlar ve Ovariyan Stimule Ediciler ve İnhibitörleri
150,03,01,09,06,,Androjenler ve Androjen İnhibitörleri
150,03,01,09,07,,Posterior Pitüiter Hormonlar
150,03,01,09,08,,Doğumu İndükleyen İlaçlar
150,03,01,09,09,,Büyüme Hormonları ve İnhibitörleri
150,03,01,09,10,,Kalsiyum Tuzları ve Kalsiyum Düzenleyiciler
150,03,01,09,99,,Diğer Hormonlar ve Hormon Antagonistleri
150,03,01,10,,,Sıvıya ve Elektrolite Etki Eden İlaçlar
150,03,01,10,01,,Diüretikler
150,03,01,10,02,,Elektrolitler
150,03,01,10,03,,Alkalize Edici Ajanlar
150,03,01,10,04,,Potasyum Tuzları
150,03,01,10,05,,Dıyet Destekleri ve Beslenme Terapisi Ürünleri
150,03,01,10,99,,Sıvıya ve Elektrolite Etki Eden Diğer İlaçlar
150,03,01,11,,,İmmun Modüle Edici İlaçlar
150,03,01,11,01,,İmmuno pressanlar - İmmun Baskılayıcılar
150,03,01,11,02,,Aşılar ve Antijenler ve Toksoidler
150,03,01,11,03,,Poultry Aşıları
150,03,01,11,04,,İmmuno stimule Edici Ajanlar
150,03,01,11,05,,Multipl Skleroz MS Ajanları
150,03,01,11,99,,İmmun Modüle Edici Diğer İlaçlar
150,03,01,12,,,Muhtelif İlaç Kategorileri
150,03,01,12,01,,Antigut İlaçları
150,03,01,12,02,,Antidotlar
150,03,01,12,03,,Veterinerlikte Kullanılan Anestetik İlaçlar
150,03,01,12,04,,Bitkisel Kaynaklı (Herbal) İlaçlar
150,03,01,12,05,,Dental İlaçlar
150,03,01,12,06,,Anti Abuse İlaçlar – Bağımlılıkta Kullanılan İlaçlar
150,03,01,12,07,,Tanı Amaçlı Kullanılan (Diyagnostik) Ajanlar ve Radyofarmasötikler 
150,03,01,12,08,,Seksüel Bozukluk Tedavisinde Kullanılan İlaçlar
150,03,01,12,99,,Diğer Muhtelif İlaçlar
150,03,01,13,,,"Kulağa , Göze , Buruna ve Deriye Etki Eden İlaçlar"
150,03,01,13,01,,Kulak Preparatları
150,03,01,13,02,,Oftalmik Ajanlar
150,03,01,13,03,,Dermatolojik Ajanlar
150,03,01,13,04,,Astranjanlar
150,03,01,13,99,,"Kulağa , Göze , Buruna ve Deriye Etki Eden Diğer İlaçlar"
150,03,01,14,,,Veteriner Beslenmeye İlişkin Ekler
150,03,01,99,,,Diğer İlaçlar ve Farmakolojik Ürünler
150,03,02,,,,Biyokimyasallar ve Gaz Maddeleri  İçeren Kimyasallar
150,03,02,01,,,İnorganik Asit ve Anidritler
150,03,02,02,,,İnorganik Alkaliler ve Hidroksitler
150,03,02,03,,,Sodyum Türevleri
150,03,02,04,,,"Kalsiyum, Strontiyum ve Talyum Türevleri"
150,03,02,05,,,Potasyum ve Amonyum Türevleri
150,03,02,06,,,Demir Türevleri ve Çelik Alaşımların Bileşenleri 
150,03,02,07,,,"Ağır Metal Türevleri, Demir Madeni Hariç "
150,03,02,08,,,Hafif Metal Türevleri
150,03,02,09,,,NDA Metallerin Türevleri 
150,03,02,10,,,"Baryum, Bor, Brom, Klor, Fluor, İyot ve Selenyum Türevleri "
150,03,02,11,,,"Fosfor, Kükürt, Kömür, Silisyum ve Sezyum Türevleri "
150,03,02,12,,,Sıkıştırılmış ve Sıvılaştırılmış Gazlar. Soğutucu Kimyevî Ürünler.
150,03,02,13,,,"Organik Asitler, Anidritleri ve Halojenürleri ( Sıvı )"
150,03,02,14,,,Halojenli Hidrokarbürler ve Türevleri 
150,03,02,15,,,Alkoller ve Epoksitler 
150,03,02,16,,,"Fenoller, Polifenoller, Eterler, Aldehitler, Ketonlar, Kuinonlar "
150,03,02,17,,,"NES İçeren Aminler, Tuzlar, Amitler ve Diğer Nitrojen Bileşenleri "
150,03,02,18,,,Organik Asitlerin Esterleri ve Tuzları 
150,03,02,19,,,Katalizörler 
150,03,02,20,,,Çeşitli Organik Kimyasallar. Mineral ve Organo-Metalik Bileşenler 
150,03,02,21,,,Solventler
150,03,02,22,,,Yüzey Aktifler
150,03,02,23,,,Aromatik Ara Maddeleri
150,03,02,99,,, Biyokimyasallar ve Gaz Maddeleri  İçeren Diğer Kimyasallar
150,03,03,,,,Medikal Malzemeler
150,03,03,01,,,Medikal Sarf Malzemeleri
150,03,03,01,01,,Enjektörler ve Atık Kutuları
150,03,03,01,02,,Ateş Ölçerler
150,03,03,01,03,,Flasterler
150,03,03,01,04,,Elastik Bandajlar
150,03,03,01,05,,Sargı Bezleri
150,03,03,01,06,,Gazlı Bezler
150,03,03,01,07,,Sondalar
150,03,03,01,08,,Piller
150,03,03,01,09,,Test Malzeme ve Kitleri ile Deney Tüpleri
150,03,03,01,10,,Tıbbi Amaçlı Nakil ve Depolama Kapları
150,03,03,01,99,,Diğer Medikal Sarf Malzemleri
150,03,03,02,,,"Tıbbi Donanım Aksesuarları, Malzemeleri ve Ürünleri"
150,03,03,02,01,,Veterinerlik Donanımı ve Malzemeleri
150,03,03,02,02,,Hasta Bakım ve Tedavi Ürünleri ve Malzemeleri
150,03,03,02,03,,Diş Donanımı ve Malzemeleri
150,03,03,02,04,,Diyaliz Donanımı ve Malzemeleri
150,03,03,02,05,,Acil ve Saha Tıbbi Hizmetleri İçin Ürünler
150,03,03,02,06,,Hasta İnceleme ve İzlemeye Yönelik Ürünler
150,03,03,02,07,,Tıbbi Tesis Ürünleri
150,03,03,02,08,,Tıbbi Tanısal Görüntüleme ve Nükleer Tıp Ürünleri
150,03,03,02,09,,Fiziksel Engelliler İçin Bağımsız Yaşam Yardımcıları
150,03,03,02,10,,İntravenöz ve Arteryel Uygulama Ürünleri
150,03,03,02,11,,Klinik Beslenme Ürünleri ve Malzemeleri
150,03,03,02,12,,"Ortopedi, Protez ve Spor Hekimliği Ürünleri"
150,03,03,02,13,,"Fiziksel, Uğraş Terapisi ve Rehabilitasyon Ürünleri"
150,03,03,02,14,,Ceset ve Morg Donanımı ve Malzemeleri
150,03,03,02,15,,"Solunum, Anestezi ve Resüsitasyon Ürünleri"
150,03,03,02,16,,Tıbbi Sterilizasyon Ürünleri
150,03,03,02,17,,Cerrahi Ürünler
150,03,03,02,18,,Tıbbi Eğitim ve Uygulama Malzemeleri
150,03,03,02,19,,Yara Bakım Ürünleri
150,03,03,02,99,,"Diğer Tıbbi Donanım Aksesuarları, Malzemeleri ve Ürünleri"
150,03,03,99,,,Diğer Medikal Malzemeler
150,03,04,,,,Laboratuvar Malzemeleri
150,04,,,,,"Yakıtlar, Yakıt Katkıları ve Katkı Yağlar Grubu "
